gene	uemd
SARS	0.173009197809601
SARS2	0
SART1	0
SART3	0
SASH1	0
SASS6	0
SAT1	0.206680584551149
SAT2	0
SATB1	0.274416049143917
SATB2	0.00242367952403503
SATL1	0.206680584551149
SAV1	0
SAXO1	0
SAXO2	0
SBF1	0
SBF2	0
SBNO1	9.08775604127341e-05
SBNO2	0
SBSN	0
SBSPON	0
SC5D	0
SCAF11	0
SCAF4	0
SCAF8	0
SCAI	0
SCAMP2	0
SCAMP3	0
SCAP	0
SCAPER	0
SCARA3	0
SCARA5	0
SCARB1	0
SCARB2	0
SCCPDH	0
SCD5	0
SCEL	0
SCFD1	0
SCFD2	0
SCG2	0
SCG3	0
SCGB2A1	0
SCGB2A2	0.0638035510615166
SCGB3A2	0.0580032282377424
SCGN	0
SCHIP1	0.0887265135699375
SCIN	0
SCLT1	0
SCMH1	0
SCML1	0.198329853862213
SCML2	0.206680584551149
SCML4	0.0426507567015947
SCN10A	0
SCN11A	0
SCN1A	0.133853475358008
SCN1B	0
SCN2A	0.510483435271833
SCN2B	0
SCN3A	0
SCN3B	0.0480433811121412
SCN4A	0
SCN5A	0
SCN7A	0
SCN8A	0.468161171770261
SCN9A	0
SCNM1	0.0242668098474591
SCNN1A	0
SCNN1B	0
SCNN1D	0
SCNN1G	0
SCOC	0.0230412133905167
SCP2D1	0.0638035510615166
SCPEP1	0
SCRIB	0
SCRN1	0
SCRN2	0
SCRN3	0
SCUBE1	0
SCUBE2	0
SCYL2	0.0026963122052732
SCYL3	0
SDC2	0.0489329807172823
SDC3	0
SDCBP2	0
SDCCAG8	0
SDE2	0
SDF4	0
SDHA	0
SDHAF2	0
SDHB	0
SDK1	0
SDK2	0
SDR16C5	0.175096880481834
SDR39U1	0
SDR42E1	0
SDR9C7	0
SDSL	0
SEBOX	0
SEC11A	0.0631590707477639
SEC13	0
SEC14L1	0
SEC14L3	0
SEC14L4	0
SEC14L5	0
SEC16A	0
SEC22A	0
SEC22C	0.000245119291388476
SEC23A	0
SEC23B	0
SEC23IP	0
SEC24A	0
SEC24B	0
SEC24C	0
SEC24D	0
SEC31A	0
SEC31B	0
SEC61A1	0.167543204359455
SEC61A2	0
SEC62	0.167543204359455
SEC63	0.0306665910743229
SECISBP2	0
SECISBP2L	0
SECTM1	0.0242668098474591
SEH1L	0.0838674821746583
SEL1L	0
SEL1L2	0
SEL1L3	0
SELENOS	0
SELL	0
SELP	0
SELPLG	0
SEMA3A	0
SEMA3C	0
SEMA3D	0
SEMA3E	0
SEMA3G	0
SEMA4A	0
SEMA4B	0
SEMA4C	0
SEMA4D	0
SEMA4F	0
SEMA4G	0
SEMA5A	0
SEMA5B	0
SEMA6A	0
SEMA6D	0
SEMG1	0
SEMG2	0
SENP1	0
SENP2	0
SENP5	0
SENP6	0
SENP7	0.000735357874165427
SENP8	0.0638035510615166
SEPHS1	0.11508100608963
SEPSECS	0
SEPTIN1	0
SEPTIN10	0
SEPTIN12	0
SEPTIN14	0.000735357874165427
SEPTIN2	0.0489329807172823
SEPTIN4	0
SEPTIN5	0
SEPTIN6	0.102296450939457
SEPTIN7	0.120055093478826
SEPTIN8	0
SERAC1	0
SERBP1	0
SERF2	0
SERHL2	0
SERINC2	0
SERINC5	0
SERPINA1	0
SERPINA10	9.08775604127341e-05
SERPINA12	0
SERPINA4	0
SERPINA5	0
SERPINA6	0
SERPINA7	0.103340292275574
SERPINB1	0
SERPINB11	0
SERPINB12	0
SERPINB2	0
SERPINB3	0
SERPINB4	0
SERPINB6	0
SERPINB7	0
SERPINB8	0
SERPINB9	0
SERPINC1	0
SERPIND1	0
SERPINE1	0
SERPINE2	0
SERPINE3	0
SERPINF1	0
SERPINF2	0
SERPING1	0
SERPINI2	0
SERTAD1	0
SERTAD2	0.0638035510615166
SERTAD3	0.112337170756435
SERTAD4	0
SERTM1	0
SESN2	0
SESTD1	0
SETBP1	0
SETD1A	0
SETD1B	0
SETD2	0
SETD3	0
SETD5	0
SETD7	0.0540438013166409
SETDB1	0.000826235434578161
SETMAR	0
SETX	0
SEZ6	0
SEZ6L	0
SEZ6L2	0
SF1	0
SF3A1	0
SF3A3	0.000245119291388476
SF3B1	0.409187471236001
SF3B2	0
SF3B3	0
SF3B4	0.206680584551149
SFI1	0
SFMBT1	0
SFMBT2	0
SFN	0
SFPQ	0
SFR1	0
SFRP1	0
SFRP4	0
SFSWAP	0
SFTPB	0
SFTPD	0
SFXN1	0
SFXN3	0
SFXN5	0.00939623950322488
SGCA	0
SGCB	0
SGCD	0.106074122739733
SGCE	0
SGCG	0
SGF29	0.0242668098474591
SGIP1	0
SGK1	0
SGK2	0.215677463032009
SGMS1	0
SGMS2	0
SGO1	0
SGO2	0
SGPL1	0
SGPP1	0
SGSH	0
SGSM1	0
SGSM2	0
SGSM3	0
SH2B1	0
SH2B3	0
SH2D2A	0
SH2D3A	0
SH2D3C	0
SH2D4A	0
SH2D4B	0
SH2D5	0.00939623950322488
SH3BGRL	0.103340292275574
SH3BP1	0
SH3BP4	0
SH3BP5	0
SH3D19	0
SH3D21	0
SH3GL2	0.0880703609089756
SH3GLB2	0
SH3KBP1	0.407098121085596
SH3PXD2A	0
SH3PXD2B	0
SH3RF1	0
SH3RF2	0
SH3TC1	0
SH3TC2	0
SH3YL1	0
SHANK1	0
SHANK2	0
SHANK3	0
SHARPIN	0
SHB	0
SHC2	0
SHC3	0
SHC4	0
SHCBP1	0
SHCBP1L	0
SHD	0
SHE	0
SHISA6	0
SHISA9	0.115869723265323
SHISAL1	0.0497317027620108
SHKBP1	0
SHLD1	0.000245119291388476
SHLD2	0
SHMT2	0
SHOC1	0
SHOC2	0.216732976715335
SHOX2	0
SHPRH	0
SHQ1	0
SHROOM1	0
SHROOM2	0.815240083507308
SHROOM3	0
SHROOM4	0.512526096033404
SHTN1	0
SI	0
SIAE	0
SIAH1	0.0646022731062451
SIAH3	0
SIDT1	0
SIDT2	0.000581116143189685
SIGLEC1	0
SIGLEC10	0
SIGLEC11	0
SIGLEC12	0
SIGLEC15	0
SIGLEC5	0
SIGLEC6	0
SIGLEC7	0
SIGLEC8	0.00033599685180121
SIGLEC9	0
SIGMAR1	0
SIK2	0.000490238582776951
SIK3	0
SIL1	0
SIM1	0
SIMC1	0
SIN3A	0.0178120018408959
SIN3B	0
SINHCAF	0.0242668098474591
SIPA1	0
SIPA1L1	0
SIPA1L2	0
SIPA1L3	0
SIRPA	0
SIRPB1	0
SIRPB2	0
SIRPD	0
SIRPG	0
SIRT1	0
SIRT2	0
SIRT3	0
SIRT4	0
SIT1	0.000644480313752693
SIX1	0
SIX4	0
SIX6	0
SKA1	0
SKA3	0
SKAP2	0
SKI	0
SKIDA1	0
SKIL	0
SKIV2L	0
SKOR1	0
SKP2	0
SLA	0
SLA2	0
SLAIN1	0.0661546952850387
SLAIN2	0
SLAMF1	0
SLAMF6	0
SLAMF7	0
SLC10A1	0
SLC10A2	0
SLC10A3	0.206680584551149
SLC10A4	0
SLC10A6	0.0480433811121412
SLC11A1	0
SLC12A1	0
SLC12A2	0
SLC12A3	0
SLC12A4	0
SLC12A5	0.0187924790064498
SLC12A6	0
SLC12A7	0
SLC12A8	0
SLC12A9	0
SLC13A1	0.00033599685180121
SLC13A2	0
SLC13A3	0.0728004295423772
SLC13A4	0
SLC13A5	0
SLC14A1	0
SLC15A1	0
SLC15A2	0
SLC15A3	0
SLC15A4	0
SLC16A1	0
SLC16A10	0
SLC16A12	0
SLC16A14	0
SLC16A2	0.310020876826722
SLC16A4	0
SLC16A7	0
SLC17A2	0
SLC17A3	0
SLC17A5	0
SLC17A6	0
SLC17A7	0.0489329807172823
SLC17A8	0
SLC17A9	0
SLC18A1	0
SLC18A2	0
SLC18A3	0
SLC1A2	0
SLC1A3	0
SLC1A4	0
SLC1A7	0
SLC20A1	0
SLC20A2	0
SLC22A1	0
SLC22A11	0
SLC22A12	0
SLC22A16	0
SLC22A17	0
SLC22A18AS	0
SLC22A2	0
SLC22A23	0
SLC22A25	0
SLC22A3	0
SLC22A4	0
SLC22A5	0
SLC22A6	0.0982653224569289
SLC22A7	0
SLC22A9	0
SLC23A2	0.00939623950322488
SLC23A3	0
SLC24A1	0
SLC24A2	0
SLC24A3	0
SLC24A4	0
SLC24A5	0
SLC25A1	0
SLC25A10	0
SLC25A12	0.0720650716682118
SLC25A13	0
SLC25A14	0.103340292275574
SLC25A15	0
SLC25A18	0
SLC25A2	0
SLC25A20	0
SLC25A21	0
SLC25A23	0
SLC25A24	0
SLC25A25	0
SLC25A28	0
SLC25A30	0.0242668098474591
SLC25A31	0
SLC25A32	0.176140721817951
SLC25A36	0.127607102123033
SLC25A38	0
SLC25A39	0
SLC25A4	0.228215231412621
SLC25A41	0
SLC25A43	0.103340292275574
SLC25A44	0.103340292275574
SLC25A48	0
SLC25A51	0
SLC25A52	0
SLC25A53	0.103340292275574
SLC25A6	0.206680584551149
SLC26A1	0
SLC26A10	0
SLC26A11	0
SLC26A2	0
SLC26A3	0
SLC26A4	0
SLC26A5	0
SLC26A6	0
SLC26A7	0
SLC26A8	0
SLC26A9	0
SLC27A1	0
SLC27A2	0
SLC27A4	0
SLC27A5	0
SLC28A1	0
SLC28A2	0
SLC28A3	0.113135892801163
SLC29A3	0
SLC29A4	0
SLC2A1	0
SLC2A10	0
SLC2A11	0
SLC2A12	0
SLC2A13	0
SLC2A14	0
SLC2A2	0
SLC2A3	0
SLC2A4RG	0
SLC2A5	0
SLC2A6	0
SLC2A7	0
SLC2A9	0
SLC30A1	0.112337170756435
SLC30A10	0.136603980603894
SLC30A3	0
SLC30A4	0
SLC30A5	0.0569493820325893
SLC30A6	0
SLC30A7	0
SLC30A8	0
SLC30A9	0
SLC31A1	0.0246661708698233
SLC32A1	0
SLC34A1	0
SLC34A2	0
SLC35A1	0
SLC35A2	0.206680584551149
SLC35B1	0
SLC35B2	0
SLC35B3	0
SLC35B4	0
SLC35C1	0
SLC35C2	0
SLC35D1	0
SLC35D2	0
SLC35E1	0
SLC35F1	0
SLC35F2	0
SLC35F3	0
SLC35F4	0
SLC35F5	0
SLC35G3	0
SLC35G4	0
SLC35G5	0
SLC35G6	0
SLC36A1	0
SLC36A2	0
SLC36A3	0
SLC36A4	0
SLC37A1	0
SLC37A2	0
SLC37A3	0
SLC37A4	0
SLC38A1	0.0871807613038345
SLC38A10	0
SLC38A11	0
SLC38A2	0
SLC38A3	0
SLC38A4	0
SLC38A5	0.308977035490605
SLC38A6	0
SLC38A7	0
SLC38A8	0
SLC38A9	0
SLC39A10	0
SLC39A12	0
SLC39A13	0
SLC39A14	0
SLC39A3	0
SLC39A4	0
SLC39A5	0
SLC39A6	0
SLC39A7	0
SLC39A9	0
SLC3A1	0
SLC3A2	0
SLC40A1	0
SLC41A1	0
SLC41A2	0
SLC41A3	0
SLC43A1	0
SLC43A2	0
SLC43A3	0
SLC44A1	0
SLC44A2	0
SLC44A3	0
SLC44A4	0
SLC44A5	0
SLC45A1	0
SLC45A2	0
SLC45A3	0
SLC45A4	0
SLC46A1	0
SLC46A3	0
SLC47A2	0
SLC49A4	0.00939623950322488
SLC4A1	0
SLC4A10	0
SLC4A11	0
SLC4A1AP	0
SLC4A2	0
SLC4A3	0
SLC4A4	0.105174518265556
SLC4A5	0
SLC4A7	0
SLC4A8	0
SLC51A	0
SLC51B	0
SLC52A2	0
SLC5A10	0
SLC5A11	0
SLC5A12	0
SLC5A3	0.0332636883283199
SLC5A5	0
SLC5A6	0
SLC5A7	0.00033599685180121
SLC5A9	0
SLC66A1	0
SLC6A12	0
SLC6A13	0
SLC6A14	0.103340292275574
SLC6A15	0
SLC6A16	0
SLC6A17	0
SLC6A3	0
SLC6A4	0.136603980603894
SLC6A5	0
SLC6A6	0.0480433811121412
SLC6A7	0
SLC6A8	0.103340292275574
SLC6A9	0
SLC7A11	0
SLC7A13	0
SLC7A14	0
SLC7A3	0.206680584551149
SLC7A4	0
SLC7A6	0
SLC7A6OS	0.000490238582776951
SLC7A7	0
SLC7A9	0
SLC8A1	0.0645113955458324
SLC8A2	0
SLC8A3	0
SLC8B1	0
SLC9A1	0
SLC9A2	0
SLC9A3	0
SLC9A3R1	0
SLC9A4	0
SLC9A6	0.206680584551149
SLC9A7	0.407098121085596
SLC9A8	0.366906894688749
SLC9A9	0
SLC9C1	0
SLC9C2	0
SLCO1A2	0
SLCO1B1	0
SLCO1B7	0
SLCO1C1	0
SLCO2A1	0
SLCO2B1	0
SLCO3A1	0
SLCO4A1	0
SLCO4C1	0
SLCO5A1	0.0178120018408959
SLCO6A1	0
SLF1	0
SLF2	0
SLFN11	0
SLFN12L	0
SLFN13	0
SLFN14	0
SLFN5	0
SLIT1	0
SLIT2	0
SLIT3	0
SLITRK1	0
SLITRK2	0.399791231732777
SLITRK3	0
SLITRK4	0.610647181628392
SLITRK5	0
SLITRK6	0
SLK	0
SLMAP	0
SLTM	0.000735357874165427
SLU7	0
SLX4	0
SMAD2	0.19141065318455
SMAD3	0.127607102123033
SMAD4	0.15122943165674
SMAD6	0
SMAD7	0
SMAD9	0
SMAP1	0.070104117337104
SMARCA1	0.515657620041754
SMARCA2	0
SMARCA4	0
SMARCA5	0.181280723285332
SMARCAD1	0
SMARCAL1	0
SMARCB1	0.0638035510615166
SMARCC1	0
SMARCC2	0
SMARCD1	0
SMARCD3	0.000889599605141169
SMARCE1	0.0240216905560706
SMC1A	0.413361169102297
SMC1B	0
SMC2	0
SMC3	0.239944272879468
SMC4	0
SMC5	0
SMC6	0
SMCHD1	0
SMCO1	0.000644480313752693
SMCO2	0
SMCR8	0
SMG1	0
SMG5	0
SMG6	0
SMG7	0
SMG8	0
SMIM10L1	0
SMIM19	0.103340292275574
SMIM21	0
SMIM3	0
SMNDC1	0
SMO	0
SMOC2	0
SMPD1	0
SMPD4	0
SMPDL3A	0
SMR3B	0.0756159664369993
SMTN	0
SMTNL1	0
SMU1	0.0240216905560706
SMUG1	0
SMURF1	0
SMURF2	0
SMYD1	0
SMYD3	0
SMYD4	0
SMYD5	0
SNAI1	0.0880703609089756
SNAP23	0.0638035510615166
SNAP25	0.0874258805952229
SNAP91	0
SNAPC1	0
SNAPC3	0
SNAPC4	0
SNAPIN	0.000644480313752693
SNCAIP	0
SNCB	0.0638035510615166
SND1	0
SNED1	0
SNF8	0.000245119291388476
SNN	0.206680584551149
SNRK	0
SNRNP200	0
SNRNP48	0
SNRPA	0
SNRPD2	0.102296450939457
SNRPG	0.103340292275574
SNRPN	0.128006463145397
SNTA1	0
SNTB1	0
SNTG1	0
SNTG2	0
SNU13	0.103340292275574
SNUPN	0
SNURF	0.103340292275574
SNW1	0
SNX1	0
SNX10	0.0242668098474591
SNX13	0
SNX14	0
SNX15	0
SNX16	0
SNX17	0
SNX19	0
SNX2	0.190366811848433
SNX24	0.0638035510615166
SNX25	0
SNX27	0
SNX29	0
SNX3	0.167143843337091
SNX32	0
SNX4	0
SNX6	0
SNX7	0
SNX8	0
SNX9	0
SOAT1	0
SOAT2	0
SOBP	0.00033599685180121
SOCS5	0
SOCS6	0
SOGA1	0
SOGA3	0
SON	0
SORBS1	0
SORBS2	0
SORBS3	0
SORCS1	0
SORCS2	0
SORCS3	0
SORL1	0
SORT1	0
SOS1	0
SOS2	0
SOWAHB	0
SOX10	0
SOX13	0
SOX14	0.0242668098474591
SOX2	0.000245119291388476
SOX3	0.103340292275574
SOX30	0
SOX4	0.00128896062750539
SOX5	0.0713297137940464
SOX6	0.000826235434578161
SOX7	0
SOX9	0
SP1	0
SP100	0
SP110	0
SP140	0
SP140L	0
SP3	0
SP4	0.0671626858404423
SP6	0
SP7	0
SPACA1	0.000490238582776951
SPACA3	0
SPACA7	0.0242668098474591
SPAG1	0
SPAG16	0
SPAG17	0
SPAG4	0
SPAG5	0
SPAG6	0
SPAG7	0
SPAG9	0
SPAM1	0
SPANXN2	0.206680584551149
SPANXN4	0.103340292275574
SPANXN5	0.103340292275574
SPARC	0
SPARCL1	0.137402702648622
SPART	0
SPAST	0
SPATA1	0
SPATA13	0
SPATA16	0
SPATA17	0
SPATA18	0
SPATA2	0
SPATA21	0
SPATA22	0
SPATA31A1	0
SPATA31C1	0
SPATA31C2	0
SPATA31D1	0
SPATA31D3	0
SPATA31E1	0
SPATA32	0
SPATA4	0
SPATA45	0.00104384133611691
SPATA46	0
SPATA48	0
SPATA5	0
SPATA5L1	0
SPATA6	0
SPATA6L	0
SPATA7	0
SPATA9	0
SPATS1	0
SPATS2L	0
SPDEF	0
SPDL1	0
SPDYA	0
SPDYC	0.0785298845438113
SPDYE1	0
SPDYE4	0
SPDYE5	0
SPECC1	0
SPECC1L	0
SPEF2	0
SPEG	0
SPEN	0
SPG11	0
SPG21	0
SPG7	0
SPHK1	0
SPHK2	0
SPHKAP	0.000699507093452147
SPI1	0.0631590707477639
SPICE1	0
SPIDR	0
SPIN1	0
SPIN4	0.10125260960334
SPINDOC	0.00193344094125808
SPINK14	0
SPINK2	0.0865362809900818
SPINK5	0
SPINT1	0
SPIRE1	0
SPIRE2	0
SPN	0
SPNS1	0
SPNS2	0
SPNS3	0
SPOCD1	0
SPOCK1	0
SPOCK2	0
SPOCK3	0
SPOP	0.206680584551149
SPOPL	0
SPOUT1	0
SPP1	0
SPP2	0
SPPL2A	0
SPPL2C	0
SPPL3	0.206680584551149
SPRED1	0.25417036290995
SPRED3	0
SPRTN	0
SPRY1	0.0497317027620108
SPRY2	0
SPRY3	0.408141962421713
SPRYD3	0
SPRYD4	0
SPRYD7	0.165056160664857
SPSB1	0.0631590707477639
SPSB2	0
SPSB3	0
SPSB4	0
SPTA1	0
SPTAN1	0
SPTB	0
SPTBN1	0
SPTBN2	0
SPTBN4	0
SPTBN5	0
SPTLC1	0
SPTLC2	0
SPTLC3	0
SPTSSA	0.103340292275574
SPTY2D1	0
SPX	0.0242668098474591
SQLE	0
SQOR	0
SQSTM1	0
SRA1	0
SRBD1	0
SRC	0
SRCAP	0
SRCIN1	0
SRD5A1	0
SREBF1	0
SREBF2	0
SREK1	0
SREK1IP1	0.000245119291388476
SRF	0
SRFBP1	0
SRGAP1	0.115859718396286
SRGAP3	0
SRL	0
SRM	0.0485336196949181
SRP68	0
SRP72	0
SRPK1	0.0485336196949181
SRPK2	0
SRPRA	0.00033599685180121
SRPRB	9.08775604127341e-05
SRPX	0.103340292275574
SRPX2	0.103340292275574
SRRD	0
SRRM1	0.151628792679104
SRRM2	0
SRRM3	0
SRRM4	0
SRRM5	0
SRRT	0.0583292202205074
SRSF1	0.103340292275574
SRSF11	0.270484135612665
SRSF2	0.103340292275574
SRSF5	0.0638035510615166
SRSF6	0
SRSF9	0
SRXN1	0.0242668098474591
SS18	0
SSBP2	0.125274300159411
SSBP3	0
SSBP4	0
SSC4D	0
SSH1	0
SSH2	0
SSH3	0
SSR1	0
SSR2	0.0242668098474591
SSRP1	0.0489329807172823
SSTR2	0
SSTR3	0
SSTR4	0
SSTR5	0
SSX2IP	0
SSX3	0.307933194154488
SSX5	0.103340292275574
SSX7	0.103340292275574
ST14	0
ST18	0
ST3GAL3	0
ST3GAL5	0
ST3GAL6	0
ST5	0
ST6GAL1	0
ST6GAL2	0
ST6GALNAC1	0
ST6GALNAC2	0
ST6GALNAC3	0
ST6GALNAC5	0
ST6GALNAC6	0
ST7	0
ST7L	0
ST8SIA1	0
ST8SIA2	0
ST8SIA6	0
STAB1	0
STAB2	0
STAC	0.0964227590760836
STAC2	0
STAC3	0
STAG1	0.0735991515871057
STAG2	0.820459290187893
STAG3	0
STAM	0
STAM2	0
STAMBP	0
STAMBPL1	0
STAP1	0
STAP2	0
STAR	0
STARD10	0
STARD3	0
STARD4	0
STARD5	0.0638035510615166
STARD6	0.0242668098474591
STARD7	0
STARD8	0.413361169102297
STARD9	0
STAT1	0.0480433811121412
STAT2	0
STAT3	0.45980710612498
STAT4	0.0728004295423772
STAT5A	0
STAT5B	0
STAT6	0
STATH	0.121407418276895
STAU1	0.208769934701555
STBD1	0
STC1	0
STEAP1	0
STEAP1B	0
STEAP2	0
STEAP3	0
STIL	0
STIM1	0
STIM2	0
STIP1	0
STK10	0
STK11IP	0
STK16	0
STK17A	0
STK17B	0.0880703609089756
STK19	0
STK24	0
STK25	0.00128896062750539
STK3	0
STK31	0
STK32A	0
STK32B	0
STK32C	0
STK33	0
STK35	0
STK36	0
STK38	0
STK38L	0.373824427888238
STK4	0
STK40	0.00979560052558909
STKLD1	0
STMN4	0
STMND1	0
STN1	0
STOM	0
STON2	0
STOX1	0
STOX2	0
STPG3	0
STPG4	0
STRA6	0
STRA8	0
STRADA	0
STRADB	0.00890600092044793
STRAP	0
STRBP	0
STRC	0
STRIP1	0
STRN	0
STRN4	0
STS	0.103340292275574
STT3B	0
STUB1	0.0242668098474591
STX10	0
STX11	0
STX12	0
STX17	0
STX18	0
STX19	0.0485336196949181
STX1A	0.0847570817797994
STX1B	0
STX2	0
STX3	0.000490238582776951
STX4	0
STX6	0
STX8	0
STXBP1	0
STXBP2	0
STXBP3	0
STXBP5	0.283013566602413
STXBP5L	0
STYX	0.0470629039465873
STYXL1	0
SUB1	0.0618701101202586
SUCLA2	0
SUCO	0
SUDS3	0.127361982831645
SUFU	0
SUGCT	0
SUGP1	0
SUGP2	0
SULF1	0
SULF2	0
SULT1A1	0
SULT1A2	0
SULT1B1	0
SULT1C2	0
SULT1C4	0
SULT1E1	0
SULT2B1	0
SULT6B1	0
SUMF1	0
SUMF2	0
SUN1	0
SUOX	0
SUPT16H	0.379689782360749
SUPT20H	0
SUPT20HL1	0
SUPT20HL2	0
SUPT5H	0.0195912010511782
SUPT6H	0.335722551641799
SUPT7L	0
SUPV3L1	0
SURF2	0
SURF6	0
SUSD2	0
SUSD4	0
SUSD5	0
SUSD6	0
SUV39H1	0
SUZ12	0.19838321316374
SV2A	0
SV2B	0
SVBP	0.103340292275574
SVEP1	0
SVIL	0
SVOP	0
SWAP70	0
SWT1	0
SYBU	0.00306815983778772
SYCE1	0
SYCE1L	0
SYCP1	0.0411616986933641
SYCP2	0
SYCP2L	0
SYDE1	0
SYDE2	0
SYK	0
SYMPK	0
SYN1	0.206680584551149
SYN3	0
SYNC	0
SYNCRIP	0.188433370907175
SYNE1	0
SYNE2	0
SYNE3	0
SYNE4	0
SYNGAP1	0
SYNGR2	0
SYNGR4	0
SYNJ1	0
SYNJ2	0
SYNPO	0
SYNPO2	0
SYNPO2L	0
SYNPR	0.000644480313752693
SYNRG	0
SYP	0.103340292275574
SYPL2	0
SYS1	0.0242668098474591
SYT10	0
SYT11	0.253525882596197
SYT12	0
SYT14	0.0640670126128049
SYT16	0
SYT17	0
SYT2	0.194144483648709
SYT4	0
SYT5	0
SYT9	0.000735357874165427
SYTL1	0
SYTL2	0
SYTL3	0
SYVN1	0.00890600092044793
SZRD1	0.128405824167762
SZT2	0
TAAR2	0
TAAR5	0.0489329807172823
TAAR6	0
TAB3	0.413361169102297
TACC1	0
TACC2	0
TACC3	0
TACO1	0
TACR1	0.00863336823920973
TACR2	0
TADA1	0.0240216905560706
TADA2A	0
TADA2B	0
TADA3	0
TAF1	0.701461377870565
TAF11	0
TAF13	0.0638035510615166
TAF1A	0
TAF1B	0
TAF1C	0
TAF1L	0
TAF2	0
TAF3	0
TAF4	0
TAF4B	0
TAF5	0
TAF5L	0
TAF6	0
TAF7L	0.30062630480167
TAF9	0
TAFA4	0.000245119291388476
TAGAP	0
TAGLN	0
TAGLN2	0
TANC1	0
TANC2	0
TANGO2	0
TANGO6	0
TANK	0
TAOK1	9.08775604127341e-05
TAOK2	0
TAOK3	0
TAP1	0
TAPT1	0.00979560052558909
TARBP1	0
TARBP2	0
TARDBP	0.0638035510615166
TARS	0
TARS2	0.486161598644673
TARSL2	0
TAS1R1	0
TAS1R2	0
TAS2R1	0.135560139267777
TAS2R10	0
TAS2R13	0
TAS2R14	0
TAS2R16	0
TAS2R19	0
TAS2R31	0
TAS2R38	0
TAS2R40	0
TAS2R41	0
TAS2R42	0
TAS2R5	0
TAS2R8	0
TAS2R9	0
TASOR	0
TASOR2	0
TASP1	0.127607102123033
TAT	0
TATDN2	0
TATDN3	0.19141065318455
TAX1BP1	0
TAZ	0.103340292275574
TBATA	0
TBC1D1	0
TBC1D10B	0
TBC1D10C	0
TBC1D12	0
TBC1D13	0.0325916946247174
TBC1D15	9.08775604127341e-05
TBC1D16	0
TBC1D17	0
TBC1D19	0
TBC1D2	0
TBC1D21	0
TBC1D22A	0
TBC1D22B	0.0718199523768233
TBC1D23	0
TBC1D24	0
TBC1D25	0.616910229645093
TBC1D28	0
TBC1D2B	0
TBC1D31	0
TBC1D32	0
TBC1D4	0
TBC1D5	0
TBC1D8	0
TBC1D8B	0.722338204592903
TBC1D9	0
TBC1D9B	0
TBCC	0
TBCCD1	0
TBCD	0
TBCE	0
TBCEL	0.0862911616986933
TBCK	0
TBK1	0
TBKBP1	0
TBL1X	0.306889352818371
TBL1XR1	0
TBL2	0
TBL3	0
TBP	0.151628792679104
TBPL2	0
TBR1	0.000245119291388476
TBRG1	0
TBX1	0
TBX15	0
TBX18	0
TBX20	0
TBX22	0.51043841336117
TBX3	0
TBX4	0
TBX5	0
TBX6	0
TBXAS1	0
TC2N	0.240343633901832
TCAF1	0
TCAF2	0
TCAIM	0
TCEA1	0
TCEA3	0
TCEAL2	0.103340292275574
TCEAL3	0.201461377870564
TCEAL5	0.103340292275574
TCEAL9	0.103340292275574
TCEANC	0.0970772442588728
TCERG1	0
TCERG1L	0
TCF12	0.125983812121899
TCF20	0
TCF21	0.0242668098474591
TCF23	0
TCF25	0
TCF3	0
TCF4	0.136113742021117
TCF7	0
TCF7L2	0
TCHH	0
TCHHL1	0.000181755120825468
TCHP	0
TCIRG1	0
TCN1	0
TCN2	0
TCOF1	0
TCP1	0
TCP10L	0.0631590707477639
TCP11	0
TCP11L1	0
TCP11L2	0
TCTE1	0
TCTE3	0
TCTEX1D1	0
TCTN1	0
TCTN2	0
TCTN3	0
TDGF1	0
TDO2	0
TDP1	0
TDRD1	2.7513389849727e-05
TDRD10	0
TDRD12	0
TDRD3	0
TDRD5	0
TDRD6	0
TDRD7	0
TDRD9	0
TDRKH	0
TEAD1	0
TEAD2	0
TEAD4	0.13451629793166
TEC	0
TECPR1	0
TECPR2	0
TECRL	0
TECTA	0
TEDC1	0
TEDC2	0
TEFM	0
TEK	0
TEKT1	0
TEKT2	0
TEKT3	0
TEKT5	0
TELO2	0
TENM1	1.33194154488517
TENM2	0
TENM3	0
TENM4	0
TENT2	0
TENT4A	0
TENT4B	0
TENT5A	0
TENT5C	0
TENT5D	0.206680584551149
TEP1	0
TEPP	0
TEPSIN	0
TERB1	0
TERF2IP	0
TERT	0
TES	0
TESC	0
TESK1	0
TESK2	0
TESMIN	0
TESPA1	0
TET1	0
TET2	0
TET3	0
TEX101	0.000245119291388476
TEX11	0.41231732776618
TEX13A	0.310020876826722
TEX14	0
TEX15	0
TEX2	0
TEX26	0
TEX264	0.000644480313752693
TEX30	0
TEX33	0.000245119291388476
TEX35	0.000245119291388476
TEX47	0.050131063784375
TEX55	0
TEX9	0
TF	0
TFAP2A	0.000889599605141169
TFAP2B	0.152273272992857
TFAP2C	0.000490238582776951
TFAP4	0.00979560052558909
TFB1M	0
TFB2M	0
TFCP2	0
TFCP2L1	0
TFDP1	0
TFDP2	0
TFDP3	0.310020876826722
TFE3	0.103340292275574
TFEC	0
TFG	0.000644480313752693
TFIP11	0
TFPI	0
TFPI2	0
TFPT	0.000245119291388476
TFR2	0
TFRC	0
TG	0
TGDS	0
TGFA	0.000644480313752693
TGFB1I1	0
TGFB3	0
TGFBI	0
TGFBR1	0.0332636883283199
TGFBR2	0.151873911970492
TGFBR3	0
TGFBRAP1	0
TGIF1	0
